,date,SMP,LNG (kWh),branch,heat_demand,year,month,day,hour,ymd,imputated_temperature,season
245,2021-01-11 05:00:00,69.62,70.456,강남,683.0,2021,1.0,11,05,2021-01-11,-10.4,겨울
246,2021-01-11 06:00:00,69.62,70.456,강남,704.0,2021,1.0,11,06,2021-01-11,-10.7,겨울
247,2021-01-11 07:00:00,69.65,70.456,강남,724.0,2021,1.0,11,07,2021-01-11,-10.0,겨울
248,2021-01-11 08:00:00,72.18,70.456,강남,750.0,2021,1.0,11,08,2021-01-11,-9.0,겨울
249,2021-01-11 09:00:00,75.47,70.456,강남,791.0,2021,1.0,11,09,2021-01-11,-7.8,겨울
250,2021-01-11 10:00:00,75.47,70.456,강남,802.0,2021,1.0,11,10,2021-01-11,-7.2,겨울
251,2021-01-11 11:00:00,75.17,70.456,강남,749.0,2021,1.0,11,11,2021-01-11,-6.3,겨울
252,2021-01-11 12:00:00,74.69,70.456,강남,725.0,2021,1.0,11,12,2021-01-11,-5.2,겨울
253,2021-01-11 13:00:00,73.47,70.456,강남,718.0,2021,1.0,11,13,2021-01-11,-4.9,겨울
254,2021-01-11 14:00:00,74.75,70.456,강남,679.0,2021,1.0,11,14,2021-01-11,-4.1,겨울
255,2021-01-11 15:00:00,74.75,70.456,강남,665.0,2021,1.0,11,15,2021-01-11,-3.5,겨울
256,2021-01-11 16:00:00,74.75,70.456,강남,679.0,2021,1.0,11,16,2021-01-11,-3.7,겨울
257,2021-01-11 17:00:00,75.56,70.456,강남,685.0,2021,1.0,11,17,2021-01-11,-3.7,겨울
258,2021-01-11 18:00:00,75.33,70.456,강남,717.0,2021,1.0,11,18,2021-01-11,-4.9,겨울
259,2021-01-11 19:00:00,75.28,70.456,강남,744.0,2021,1.0,11,19,2021-01-11,-4.9,겨울
260,2021-01-11 20:00:00,75.09,70.456,강남,788.0,2021,1.0,11,20,2021-01-11,-6.8,겨울
261,2021-01-11 21:00:00,71.19,70.456,강남,822.0,2021,1.0,11,21,2021-01-11,-5.8,겨울
262,2021-01-11 22:00:00,69.62,70.456,강남,838.0,2021,1.0,11,22,2021-01-11,-6.4,겨울
263,2021-01-11 23:00:00,69.62,70.456,강남,838.0,2021,1.0,11,23,2021-01-11,-6.9,겨울
264,2021-01-12 00:00:00,71.19,70.456,강남,749.0,2021,1.0,12,00,2021-01-12,-6.2,겨울
265,2021-01-12 01:00:00,70.42,70.456,강남,702.0,2021,1.0,12,01,2021-01-12,-6.6,겨울
266,2021-01-12 02:00:00,69.65,70.456,강남,669.0,2021,1.0,12,02,2021-01-12,-8.0,겨울
267,2021-01-12 03:00:00,69.33,70.456,강남,678.0,2021,1.0,12,03,2021-01-12,-9.2,겨울
268,2021-01-12 04:00:00,69.33,70.456,강남,681.0,2021,1.0,12,04,2021-01-12,-9.6,겨울
269,2021-01-12 05:00:00,69.33,70.456,강남,683.0,2021,1.0,12,05,2021-01-12,-9.0,겨울
270,2021-01-12 06:00:00,69.33,70.456,강남,681.0,2021,1.0,12,06,2021-01-12,-8.9,겨울
271,2021-01-12 07:00:00,70.44,70.456,강남,704.0,2021,1.0,12,07,2021-01-12,-8.9,겨울
272,2021-01-12 08:00:00,71.22,70.456,강남,722.0,2021,1.0,12,08,2021-01-12,-8.6,겨울
273,2021-01-12 09:00:00,74.22,70.456,강남,774.0,2021,1.0,12,09,2021-01-12,-7.5,겨울
274,2021-01-12 10:00:00,75.78,70.456,강남,766.0,2021,1.0,12,10,2021-01-12,-6.0,겨울
275,2021-01-12 11:00:00,75.78,70.456,강남,680.0,2021,1.0,12,11,2021-01-12,-3.0,겨울
276,2021-01-12 12:00:00,75.77,70.456,강남,629.0,2021,1.0,12,12,2021-01-12,-1.5,겨울
277,2021-01-12 13:00:00,74.66,70.456,강남,598.0,2021,1.0,12,13,2021-01-12,-0.1,겨울
278,2021-01-12 14:00:00,75.19,70.456,강남,581.0,2021,1.0,12,14,2021-01-12,-0.2,겨울
279,2021-01-12 15:00:00,84.82,70.456,강남,561.0,2021,1.0,12,15,2021-01-12,-0.1,겨울
280,2021-01-12 16:00:00,79.63,70.456,강남,570.0,2021,1.0,12,16,2021-01-12,-1.4,겨울
281,2021-01-12 17:00:00,88.05,70.456,강남,598.0,2021,1.0,12,17,2021-01-12,-1.5,겨울
282,2021-01-12 18:00:00,79.61,70.456,강남,652.0,2021,1.0,12,18,2021-01-12,-1.2,겨울
283,2021-01-12 19:00:00,74.05,70.456,강남,738.0,2021,1.0,12,19,2021-01-12,-1.0,겨울
284,2021-01-12 20:00:00,72.99,70.456,강남,752.0,2021,1.0,12,20,2021-01-12,-0.9,겨울
285,2021-01-12 21:00:00,71.58,70.456,강남,770.0,2021,1.0,12,21,2021-01-12,-0.6,겨울
286,2021-01-12 22:00:00,70.35,70.456,강남,775.0,2021,1.0,12,22,2021-01-12,-1.8,겨울
287,2021-01-12 23:00:00,70.35,70.456,강남,743.0,2021,1.0,12,23,2021-01-12,-2.0,겨울
288,2021-01-13 00:00:00,71.58,70.456,강남,667.0,2021,1.0,13,00,2021-01-13,-2.7,겨울
289,2021-01-13 01:00:00,72.37,70.456,강남,636.0,2021,1.0,13,01,2021-01-13,-1.5,겨울
290,2021-01-13 02:00:00,69.69,70.456,강남,564.0,2021,1.0,13,02,2021-01-13,-1.7,겨울
291,2021-01-13 03:00:00,68.75,70.456,강남,565.0,2021,1.0,13,03,2021-01-13,-3.2,겨울
292,2021-01-13 04:00:00,68.75,70.456,강남,571.0,2021,1.0,13,04,2021-01-13,-2.3,겨울
293,2021-01-13 05:00:00,68.75,70.456,강남,575.0,2021,1.0,13,05,2021-01-13,-2.7,겨울
294,2021-01-13 06:00:00,69.44,70.456,강남,601.0,2021,1.0,13,06,2021-01-13,-2.8,겨울
295,2021-01-13 07:00:00,70.84,70.456,강남,645.0,2021,1.0,13,07,2021-01-13,-3.0,겨울
296,2021-01-13 08:00:00,74.17,70.456,강남,648.0,2021,1.0,13,08,2021-01-13,-2.9,겨울
297,2021-01-13 09:00:00,74.73,70.456,강남,684.0,2021,1.0,13,09,2021-01-13,-1.7,겨울
298,2021-01-13 10:00:00,76.22,70.456,강남,653.0,2021,1.0,13,10,2021-01-13,0.5,겨울
299,2021-01-13 11:00:00,76.22,70.456,강남,582.0,2021,1.0,13,11,2021-01-13,2.9,겨울
300,2021-01-13 12:00:00,74.18,70.456,강남,568.0,2021,1.0,13,12,2021-01-13,4.8,겨울
301,2021-01-13 13:00:00,73.44,70.456,강남,515.0,2021,1.0,13,13,2021-01-13,7.2,겨울
302,2021-01-13 14:00:00,75.37,70.456,강남,475.0,2021,1.0,13,14,2021-01-13,8.3,겨울
303,2021-01-13 15:00:00,75.2,70.456,강남,445.0,2021,1.0,13,15,2021-01-13,8.8,겨울
304,2021-01-13 16:00:00,74.86,70.456,강남,408.0,2021,1.0,13,16,2021-01-13,8.7,겨울
305,2021-01-13 17:00:00,75.63,70.456,강남,459.0,2021,1.0,13,17,2021-01-13,7.8,겨울
306,2021-01-13 18:00:00,75.63,70.456,강남,474.0,2021,1.0,13,18,2021-01-13,7.1,겨울
307,2021-01-13 19:00:00,75.64,70.456,강남,559.0,2021,1.0,13,19,2021-01-13,6.5,겨울
308,2021-01-13 20:00:00,75.64,70.456,강남,642.0,2021,1.0,13,20,2021-01-13,5.6,겨울
309,2021-01-13 21:00:00,72.02,70.456,강남,660.0,2021,1.0,13,21,2021-01-13,4.9,겨울
310,2021-01-13 22:00:00,71.27,70.456,강남,681.0,2021,1.0,13,22,2021-01-13,2.3,겨울
311,2021-01-13 23:00:00,70.38,70.456,강남,676.0,2021,1.0,13,23,2021-01-13,3.0,겨울
312,2021-01-14 00:00:00,71.11,70.456,강남,630.0,2021,1.0,14,00,2021-01-14,2.2,겨울
313,2021-01-14 01:00:00,70.11,70.456,강남,574.0,2021,1.0,14,01,2021-01-14,1.3,겨울
314,2021-01-14 02:00:00,69.67,70.456,강남,560.0,2021,1.0,14,02,2021-01-14,1.0,겨울
315,2021-01-14 03:00:00,69.67,70.456,강남,548.0,2021,1.0,14,03,2021-01-14,-1.4,겨울
316,2021-01-14 04:00:00,69.67,70.456,강남,529.0,2021,1.0,14,04,2021-01-14,-2.7,겨울
317,2021-01-14 05:00:00,69.67,70.456,강남,531.0,2021,1.0,14,05,2021-01-14,-2.2,겨울
318,2021-01-14 06:00:00,69.67,70.456,강남,576.0,2021,1.0,14,06,2021-01-14,-2.5,겨울
319,2021-01-14 07:00:00,69.67,70.456,강남,593.0,2021,1.0,14,07,2021-01-14,-3.7,겨울
320,2021-01-14 08:00:00,72.22,70.456,강남,618.0,2021,1.0,14,08,2021-01-14,-4.0,겨울
321,2021-01-14 09:00:00,73.86,70.456,강남,638.0,2021,1.0,14,09,2021-01-14,-2.0,겨울
322,2021-01-14 10:00:00,74.83,70.456,강남,615.0,2021,1.0,14,10,2021-01-14,1.8,겨울
323,2021-01-14 11:00:00,74.82,70.456,강남,542.0,2021,1.0,14,11,2021-01-14,2.7,겨울
324,2021-01-14 12:00:00,73.86,70.456,강남,508.0,2021,1.0,14,12,2021-01-14,4.1,겨울
325,2021-01-14 13:00:00,71.47,70.456,강남,484.0,2021,1.0,14,13,2021-01-14,5.7,겨울
326,2021-01-14 14:00:00,74.53,70.456,강남,467.0,2021,1.0,14,14,2021-01-14,6.3,겨울
327,2021-01-14 15:00:00,74.81,70.456,강남,444.0,2021,1.0,14,15,2021-01-14,7.8,겨울
328,2021-01-14 16:00:00,74.81,70.456,강남,447.0,2021,1.0,14,16,2021-01-14,7.8,겨울
329,2021-01-14 17:00:00,74.81,70.456,강남,445.0,2021,1.0,14,17,2021-01-14,6.0,겨울
330,2021-01-14 18:00:00,74.42,70.456,강남,509.0,2021,1.0,14,18,2021-01-14,2.6,겨울
331,2021-01-14 19:00:00,73.86,70.456,강남,584.0,2021,1.0,14,19,2021-01-14,0.7,겨울
332,2021-01-14 20:00:00,71.0,70.456,강남,629.0,2021,1.0,14,20,2021-01-14,-0.4,겨울
333,2021-01-14 21:00:00,70.99,70.456,강남,687.0,2021,1.0,14,21,2021-01-14,-0.3,겨울
334,2021-01-14 22:00:00,68.81,70.456,강남,704.0,2021,1.0,14,22,2021-01-14,-0.9,겨울
335,2021-01-14 23:00:00,68.81,70.456,강남,650.0,2021,1.0,14,23,2021-01-14,-0.8,겨울
336,2021-01-15 00:00:00,69.44,70.456,강남,596.0,2021,1.0,15,00,2021-01-15,-0.3,겨울
337,2021-01-15 01:00:00,68.17,70.456,강남,534.0,2021,1.0,15,01,2021-01-15,-0.4,겨울
338,2021-01-15 02:00:00,69.44,70.456,강남,487.0,2021,1.0,15,02,2021-01-15,-0.4,겨울
339,2021-01-15 03:00:00,67.58,70.456,강남,490.0,2021,1.0,15,03,2021-01-15,0.5,겨울
340,2021-01-15 04:00:00,68.78,70.456,강남,487.0,2021,1.0,15,04,2021-01-15,-0.3,겨울
341,2021-01-15 05:00:00,68.62,70.456,강남,478.0,2021,1.0,15,05,2021-01-15,-0.2,겨울
342,2021-01-15 06:00:00,68.78,70.456,강남,479.0,2021,1.0,15,06,2021-01-15,3.2,겨울
343,2021-01-15 07:00:00,68.78,70.456,강남,487.0,2021,1.0,15,07,2021-01-15,2.9,겨울
344,2021-01-15 08:00:00,70.1,70.456,강남,548.0,2021,1.0,15,08,2021-01-15,2.6,겨울
345,2021-01-15 09:00:00,73.25,70.456,강남,566.0,2021,1.0,15,09,2021-01-15,5.4,겨울
346,2021-01-15 10:00:00,73.25,70.456,강남,550.0,2021,1.0,15,10,2021-01-15,7.5,겨울
347,2021-01-15 11:00:00,73.25,70.456,강남,521.0,2021,1.0,15,11,2021-01-15,7.7,겨울
348,2021-01-15 12:00:00,73.25,70.456,강남,488.0,2021,1.0,15,12,2021-01-15,9.1,겨울
349,2021-01-15 13:00:00,70.67,70.456,강남,453.0,2021,1.0,15,13,2021-01-15,10.3,겨울
350,2021-01-15 14:00:00,71.78,70.456,강남,446.0,2021,1.0,15,14,2021-01-15,11.0,겨울
351,2021-01-15 15:00:00,71.78,70.456,강남,437.0,2021,1.0,15,15,2021-01-15,10.3,겨울
352,2021-01-15 16:00:00,71.78,70.456,강남,443.0,2021,1.0,15,16,2021-01-15,8.4,겨울
353,2021-01-15 17:00:00,71.78,70.456,강남,445.0,2021,1.0,15,17,2021-01-15,7.4,겨울
354,2021-01-15 18:00:00,71.21,70.456,강남,494.0,2021,1.0,15,18,2021-01-15,6.5,겨울
355,2021-01-15 19:00:00,71.05,70.456,강남,568.0,2021,1.0,15,19,2021-01-15,4.9,겨울
356,2021-01-15 20:00:00,69.96,70.456,강남,608.0,2021,1.0,15,20,2021-01-15,4.4,겨울
357,2021-01-15 21:00:00,68.85,70.456,강남,633.0,2021,1.0,15,21,2021-01-15,3.2,겨울
358,2021-01-15 22:00:00,67.6,70.456,강남,671.0,2021,1.0,15,22,2021-01-15,2.2,겨울
359,2021-01-15 23:00:00,67.24,70.456,강남,655.0,2021,1.0,15,23,2021-01-15,1.4,겨울
360,2021-01-16 00:00:00,69.44,70.456,강남,598.0,2021,1.0,16,00,2021-01-16,0.7,겨울
361,2021-01-16 01:00:00,68.65,70.456,강남,533.0,2021,1.0,16,01,2021-01-16,-0.5,겨울
362,2021-01-16 02:00:00,68.48,70.456,강남,543.0,2021,1.0,16,02,2021-01-16,-1.1,겨울
363,2021-01-16 03:00:00,67.07,70.456,강남,529.0,2021,1.0,16,03,2021-01-16,-1.9,겨울
364,2021-01-16 04:00:00,66.62,70.456,강남,529.0,2021,1.0,16,04,2021-01-16,-2.5,겨울
365,2021-01-16 05:00:00,66.59,70.456,강남,534.0,2021,1.0,16,05,2021-01-16,-3.0,겨울
366,2021-01-16 06:00:00,66.65,70.456,강남,556.0,2021,1.0,16,06,2021-01-16,-3.9,겨울
367,2021-01-16 07:00:00,69.58,70.456,강남,553.0,2021,1.0,16,07,2021-01-16,-4.3,겨울
368,2021-01-16 08:00:00,69.58,70.456,강남,558.0,2021,1.0,16,08,2021-01-16,-5.0,겨울
369,2021-01-16 09:00:00,69.23,70.456,강남,578.0,2021,1.0,16,09,2021-01-16,-5.0,겨울
370,2021-01-16 10:00:00,68.35,70.456,강남,562.0,2021,1.0,16,10,2021-01-16,-3.6,겨울
371,2021-01-16 11:00:00,69.58,70.456,강남,553.0,2021,1.0,16,11,2021-01-16,-3.2,겨울
372,2021-01-16 12:00:00,68.82,70.456,강남,555.0,2021,1.0,16,12,2021-01-16,-2.0,겨울
373,2021-01-16 13:00:00,66.71,70.456,강남,539.0,2021,1.0,16,13,2021-01-16,-1.5,겨울
374,2021-01-16 14:00:00,69.58,70.456,강남,535.0,2021,1.0,16,14,2021-01-16,-1.5,겨울
375,2021-01-16 15:00:00,68.9,70.456,강남,487.0,2021,1.0,16,15,2021-01-16,-0.9,겨울
376,2021-01-16 16:00:00,67.83,70.456,강남,488.0,2021,1.0,16,16,2021-01-16,-1.5,겨울
377,2021-01-16 17:00:00,68.66,70.456,강남,531.0,2021,1.0,16,17,2021-01-16,-2.8,겨울
378,2021-01-16 18:00:00,69.58,70.456,강남,583.0,2021,1.0,16,18,2021-01-16,-3.2,겨울
379,2021-01-16 19:00:00,69.58,70.456,강남,696.0,2021,1.0,16,19,2021-01-16,-3.6,겨울
380,2021-01-16 20:00:00,68.67,70.456,강남,732.0,2021,1.0,16,20,2021-01-16,-4.2,겨울
381,2021-01-16 21:00:00,68.02,70.456,강남,794.0,2021,1.0,16,21,2021-01-16,-5.0,겨울
382,2021-01-16 22:00:00,67.78,70.456,강남,774.0,2021,1.0,16,22,2021-01-16,-5.9,겨울
383,2021-01-16 23:00:00,67.65,70.456,강남,751.0,2021,1.0,16,23,2021-01-16,-6.9,겨울
384,2021-01-17 00:00:00,68.04,70.456,강남,708.0,2021,1.0,17,00,2021-01-17,-7.5,겨울
385,2021-01-17 01:00:00,68.47,70.456,강남,661.0,2021,1.0,17,01,2021-01-17,-7.6,겨울
386,2021-01-17 02:00:00,68.47,70.456,강남,626.0,2021,1.0,17,02,2021-01-17,-7.9,겨울
387,2021-01-17 03:00:00,68.34,70.456,강남,612.0,2021,1.0,17,03,2021-01-17,-8.0,겨울
388,2021-01-17 04:00:00,66.69,70.456,강남,610.0,2021,1.0,17,04,2021-01-17,-7.7,겨울
389,2021-01-17 05:00:00,66.69,70.456,강남,602.0,2021,1.0,17,05,2021-01-17,-8.1,겨울
390,2021-01-17 06:00:00,67.43,70.456,강남,598.0,2021,1.0,17,06,2021-01-17,-8.2,겨울
391,2021-01-17 07:00:00,68.29,70.456,강남,592.0,2021,1.0,17,07,2021-01-17,-8.4,겨울
392,2021-01-17 08:00:00,68.29,70.456,강남,610.0,2021,1.0,17,08,2021-01-17,-8.1,겨울
393,2021-01-17 09:00:00,68.27,70.456,강남,649.0,2021,1.0,17,09,2021-01-17,-7.5,겨울
394,2021-01-17 10:00:00,66.79,70.456,강남,651.0,2021,1.0,17,10,2021-01-17,-6.0,겨울
395,2021-01-17 11:00:00,66.47,70.456,강남,606.0,2021,1.0,17,11,2021-01-17,-4.9,겨울
396,2021-01-17 12:00:00,68.04,70.456,강남,584.0,2021,1.0,17,12,2021-01-17,-4.0,겨울
397,2021-01-17 13:00:00,65.4,70.456,강남,557.0,2021,1.0,17,13,2021-01-17,-2.2,겨울
398,2021-01-17 14:00:00,66.01,70.456,강남,526.0,2021,1.0,17,14,2021-01-17,-2.1,겨울
399,2021-01-17 15:00:00,69.04,70.456,강남,499.0,2021,1.0,17,15,2021-01-17,-1.6,겨울
400,2021-01-17 16:00:00,67.58,70.456,강남,515.0,2021,1.0,17,16,2021-01-17,-1.7,겨울
401,2021-01-17 17:00:00,71.25,70.456,강남,557.0,2021,1.0,17,17,2021-01-17,-1.7,겨울
402,2021-01-17 18:00:00,72.49,70.456,강남,625.0,2021,1.0,17,18,2021-01-17,-1.6,겨울
403,2021-01-17 19:00:00,72.49,70.456,강남,705.0,2021,1.0,17,19,2021-01-17,-2.0,겨울
404,2021-01-17 20:00:00,72.49,70.456,강남,740.0,2021,1.0,17,20,2021-01-17,-2.0,겨울
405,2021-01-17 21:00:00,69.03,70.456,강남,749.0,2021,1.0,17,21,2021-01-17,-2.9,겨울
406,2021-01-17 22:00:00,67.63,70.456,강남,726.0,2021,1.0,17,22,2021-01-17,-3.3,겨울
407,2021-01-17 23:00:00,68.21,70.456,강남,702.0,2021,1.0,17,23,2021-01-17,-2.6,겨울
408,2021-01-18 00:00:00,67.99,70.456,강남,628.0,2021,1.0,18,00,2021-01-18,-2.3,겨울
409,2021-01-18 01:00:00,69.44,70.456,강남,598.0,2021,1.0,18,01,2021-01-18,-4.7,겨울
410,2021-01-18 02:00:00,67.98,70.456,강남,579.0,2021,1.0,18,02,2021-01-18,-3.3,겨울
411,2021-01-18 03:00:00,67.15,70.456,강남,561.0,2021,1.0,18,03,2021-01-18,-2.3,겨울
412,2021-01-18 04:00:00,65.28,70.456,강남,554.0,2021,1.0,18,04,2021-01-18,-3.3,겨울
413,2021-01-18 05:00:00,67.7,70.456,강남,545.0,2021,1.0,18,05,2021-01-18,-2.6,겨울
414,2021-01-18 06:00:00,68.8,70.456,강남,554.0,2021,1.0,18,06,2021-01-18,-2.9,겨울
415,2021-01-18 07:00:00,68.8,70.456,강남,592.0,2021,1.0,18,07,2021-01-18,-2.8,겨울
416,2021-01-18 08:00:00,69.15,70.456,강남,637.0,2021,1.0,18,08,2021-01-18,-2.3,겨울
417,2021-01-18 09:00:00,72.33,70.456,강남,655.0,2021,1.0,18,09,2021-01-18,-1.5,겨울
418,2021-01-18 10:00:00,72.33,70.456,강남,675.0,2021,1.0,18,10,2021-01-18,-0.5,겨울
419,2021-01-18 11:00:00,72.33,70.456,강남,607.0,2021,1.0,18,11,2021-01-18,-1.3,겨울
420,2021-01-18 12:00:00,72.32,70.456,강남,620.0,2021,1.0,18,12,2021-01-18,0.1,겨울
421,2021-01-18 13:00:00,71.68,70.456,강남,567.0,2021,1.0,18,13,2021-01-18,-0.1,겨울
422,2021-01-18 14:00:00,72.25,70.456,강남,567.0,2021,1.0,18,14,2021-01-18,1.0,겨울
423,2021-01-18 15:00:00,73.6,70.456,강남,576.0,2021,1.0,18,15,2021-01-18,0.8,겨울
424,2021-01-18 16:00:00,73.6,70.456,강남,583.0,2021,1.0,18,16,2021-01-18,0.5,겨울
425,2021-01-18 17:00:00,73.6,70.456,강남,593.0,2021,1.0,18,17,2021-01-18,-1.3,겨울
426,2021-01-18 18:00:00,73.6,70.456,강남,631.0,2021,1.0,18,18,2021-01-18,-3.1,겨울
427,2021-01-18 19:00:00,72.34,70.456,강남,762.0,2021,1.0,18,19,2021-01-18,-4.2,겨울
428,2021-01-18 20:00:00,70.39,70.456,강남,831.0,2021,1.0,18,20,2021-01-18,-4.6,겨울
429,2021-01-18 21:00:00,69.01,70.456,강남,843.0,2021,1.0,18,21,2021-01-18,-5.0,겨울
430,2021-01-18 22:00:00,68.8,70.456,강남,842.0,2021,1.0,18,22,2021-01-18,-6.1,겨울
431,2021-01-18 23:00:00,68.8,70.456,강남,827.0,2021,1.0,18,23,2021-01-18,-7.2,겨울
432,2021-01-19 00:00:00,69.44,70.456,강남,749.0,2021,1.0,19,00,2021-01-19,-8.1,겨울
433,2021-01-19 01:00:00,68.89,70.456,강남,691.0,2021,1.0,19,01,2021-01-19,-8.5,겨울
434,2021-01-19 02:00:00,68.89,70.456,강남,651.0,2021,1.0,19,02,2021-01-19,-8.7,겨울
435,2021-01-19 03:00:00,69.98,70.456,강남,669.0,2021,1.0,19,03,2021-01-19,-9.1,겨울
436,2021-01-19 04:00:00,68.89,70.456,강남,645.0,2021,1.0,19,04,2021-01-19,-9.4,겨울
437,2021-01-19 05:00:00,68.89,70.456,강남,634.0,2021,1.0,19,05,2021-01-19,-9.5,겨울
438,2021-01-19 06:00:00,68.89,70.456,강남,652.0,2021,1.0,19,06,2021-01-19,-9.9,겨울
439,2021-01-19 07:00:00,68.89,70.456,강남,690.0,2021,1.0,19,07,2021-01-19,-10.2,겨울
440,2021-01-19 08:00:00,74.1,70.456,강남,733.0,2021,1.0,19,08,2021-01-19,-9.6,겨울
441,2021-01-19 09:00:00,74.1,70.456,강남,769.0,2021,1.0,19,09,2021-01-19,-9.2,겨울
442,2021-01-19 10:00:00,74.1,70.456,강남,715.0,2021,1.0,19,10,2021-01-19,-7.0,겨울
443,2021-01-19 11:00:00,74.1,70.456,강남,654.0,2021,1.0,19,11,2021-01-19,-5.4,겨울
444,2021-01-19 12:00:00,73.27,70.456,강남,596.0,2021,1.0,19,12,2021-01-19,-5.1,겨울
445,2021-01-19 13:00:00,70.42,70.456,강남,575.0,2021,1.0,19,13,2021-01-19,-3.2,겨울
446,2021-01-19 14:00:00,73.29,70.456,강남,502.0,2021,1.0,19,14,2021-01-19,-1.9,겨울
447,2021-01-19 15:00:00,74.2,70.456,강남,483.0,2021,1.0,19,15,2021-01-19,-1.4,겨울
448,2021-01-19 16:00:00,74.19,70.456,강남,484.0,2021,1.0,19,16,2021-01-19,-0.3,겨울
449,2021-01-19 17:00:00,74.2,70.456,강남,534.0,2021,1.0,19,17,2021-01-19,-1.5,겨울
450,2021-01-19 18:00:00,74.2,70.456,강남,610.0,2021,1.0,19,18,2021-01-19,-2.7,겨울
451,2021-01-19 19:00:00,72.81,70.456,강남,683.0,2021,1.0,19,19,2021-01-19,-2.5,겨울
452,2021-01-19 20:00:00,72.18,70.456,강남,729.0,2021,1.0,19,20,2021-01-19,-2.8,겨울
453,2021-01-19 21:00:00,70.45,70.456,강남,776.0,2021,1.0,19,21,2021-01-19,-4.8,겨울
454,2021-01-19 22:00:00,68.89,70.456,강남,769.0,2021,1.0,19,22,2021-01-19,-5.3,겨울
455,2021-01-19 23:00:00,68.89,70.456,강남,772.0,2021,1.0,19,23,2021-01-19,-5.6,겨울
456,2021-01-20 00:00:00,72.98,70.456,강남,701.0,2021,1.0,20,00,2021-01-20,-5.4,겨울
457,2021-01-20 01:00:00,69.67,70.456,강남,629.0,2021,1.0,20,01,2021-01-20,-6.0,겨울
458,2021-01-20 02:00:00,69.67,70.456,강남,644.0,2021,1.0,20,02,2021-01-20,-5.8,겨울
459,2021-01-20 03:00:00,69.67,70.456,강남,605.0,2021,1.0,20,03,2021-01-20,-6.8,겨울
460,2021-01-20 04:00:00,69.67,70.456,강남,585.0,2021,1.0,20,04,2021-01-20,-7.2,겨울
461,2021-01-20 05:00:00,69.67,70.456,강남,581.0,2021,1.0,20,05,2021-01-20,-6.8,겨울
462,2021-01-20 06:00:00,69.67,70.456,강남,600.0,2021,1.0,20,06,2021-01-20,-7.4,겨울
463,2021-01-20 07:00:00,69.77,70.456,강남,648.0,2021,1.0,20,07,2021-01-20,-7.3,겨울
464,2021-01-20 08:00:00,71.13,70.456,강남,671.0,2021,1.0,20,08,2021-01-20,-6.4,겨울
465,2021-01-20 09:00:00,73.29,70.456,강남,704.0,2021,1.0,20,09,2021-01-20,-5.3,겨울
466,2021-01-20 10:00:00,73.33,70.456,강남,657.0,2021,1.0,20,10,2021-01-20,-3.2,겨울
467,2021-01-20 11:00:00,73.25,70.456,강남,615.0,2021,1.0,20,11,2021-01-20,-1.1,겨울
468,2021-01-20 12:00:00,72.38,70.456,강남,542.0,2021,1.0,20,12,2021-01-20,1.8,겨울
469,2021-01-20 13:00:00,71.36,70.456,강남,502.0,2021,1.0,20,13,2021-01-20,3.5,겨울
470,2021-01-20 14:00:00,73.26,70.456,강남,480.0,2021,1.0,20,14,2021-01-20,5.7,겨울
471,2021-01-20 15:00:00,73.88,70.456,강남,424.0,2021,1.0,20,15,2021-01-20,6.6,겨울
472,2021-01-20 16:00:00,73.88,70.456,강남,404.0,2021,1.0,20,16,2021-01-20,7.7,겨울
473,2021-01-20 17:00:00,74.31,70.456,강남,417.0,2021,1.0,20,17,2021-01-20,6.4,겨울
474,2021-01-20 18:00:00,74.31,70.456,강남,472.0,2021,1.0,20,18,2021-01-20,3.4,겨울
475,2021-01-20 19:00:00,74.32,70.456,강남,571.0,2021,1.0,20,19,2021-01-20,0.6,겨울
476,2021-01-20 20:00:00,74.32,70.456,강남,642.0,2021,1.0,20,20,2021-01-20,-0.1,겨울
477,2021-01-20 21:00:00,69.42,70.456,강남,703.0,2021,1.0,20,21,2021-01-20,-1.4,겨울
478,2021-01-20 22:00:00,69.22,70.456,강남,689.0,2021,1.0,20,22,2021-01-20,1.5,겨울
479,2021-01-20 23:00:00,69.22,70.456,강남,666.0,2021,1.0,20,23,2021-01-20,1.9,겨울
480,2021-01-21 00:00:00,69.44,70.456,강남,601.0,2021,1.0,21,00,2021-01-21,2.2,겨울
481,2021-01-21 01:00:00,68.81,70.456,강남,567.0,2021,1.0,21,01,2021-01-21,2.2,겨울
482,2021-01-21 02:00:00,68.81,70.456,강남,521.0,2021,1.0,21,02,2021-01-21,2.0,겨울
483,2021-01-21 03:00:00,68.81,70.456,강남,500.0,2021,1.0,21,03,2021-01-21,2.1,겨울
484,2021-01-21 04:00:00,68.81,70.456,강남,472.0,2021,1.0,21,04,2021-01-21,2.2,겨울
485,2021-01-21 05:00:00,68.81,70.456,강남,461.0,2021,1.0,21,05,2021-01-21,2.4,겨울
486,2021-01-21 06:00:00,68.81,70.456,강남,475.0,2021,1.0,21,06,2021-01-21,2.5,겨울
487,2021-01-21 07:00:00,69.22,70.456,강남,517.0,2021,1.0,21,07,2021-01-21,2.6,겨울
488,2021-01-21 08:00:00,69.86,70.456,강남,550.0,2021,1.0,21,08,2021-01-21,3.0,겨울
489,2021-01-21 09:00:00,72.99,70.456,강남,574.0,2021,1.0,21,09,2021-01-21,3.5,겨울
490,2021-01-21 10:00:00,73.85,70.456,강남,573.0,2021,1.0,21,10,2021-01-21,4.8,겨울
